,Source,Target,Weight
9621, stablediffusion, johannesvermeer,11
9619, stablediffusion, investinart,11
9356, stablediffusion, Promptism,11
7741, midjourney, 사이버펑크,11
9615, stablediffusion, installationart,11
7792, midjourneyV4, stablediffusion,11
13188,vermeer, AIart,11
8080, museum, 現代美術,11
8079, museum, 現代アート,11
9614, stablediffusion, installation,11
13187,vermeer, AI,11
9565, stablediffusion, fantasyart,11
7309, johannesvermeer, installationart,11
8067, museum, installation,11
8595, painting, nftart,11
8065, museum, AIartwork,11
161, AI, modernekunst,11
164, AI, nftart,11
7319, johannesvermeer, 現代美術,11
8066, museum, contemporaryart,11
8064, museum, AIart,11
8590, painting, installationart,11
7540, midjourney, Promptism,11
165, AI, nftartist,11
8598, painting, フェルメール,11
8591, painting, investinart,11
8599, painting, 現代アート,11
8596, painting, nftartist,11
162, AI, nft,11
8068, museum, installationart,11
8589, painting, installation,11
8594, painting, nft,11
8069, museum, investinart,11
8070, museum, johannesvermeer,11
8593, painting, modernekunst,11
7318, johannesvermeer, 現代アート,11
167, AI, painting,11
8592, painting, modernart,11
8390, nightcafe, art,10
4524, aiイラスト, digitalart,10
4523, aiイラスト, anythingv3,10
4522, aiイラスト, aiartworks,10
3585, aiart, mormookiee,10
562, AIart, AIArtistCommunity,10
3586, aiart, neuralnetwork,10
9455, stablediffusion, artwork,10
3907, aiartcommunity, redbubble,10
1593, DigitalArt, StableDiffusion,10
12918,stablediffusion, art,10
7611, midjourney, dalle,10
13059,stablediffusion, redbubble,10
8159, neuralnetwork, generativeart,10
2891, TheBeastsofAI, AIIA,10
3903, aiartcommunity, portrait,10
5028, artificialintelligence, neuralnetwork,10
8387, nightcafe, ai,10
4834, art, artificialintelligence,10
8904, redbubble, midjourney,10
4842, art, artwork,10
312, AIArtwork, AIArtworks,10
3891, aiartcommunity, mormookiee,10
4859, art, generativeart,10
4871, art, neuralnetwork,10
8906, redbubble, nft,10
12873,stablediffusion, WomenAndWaifuAI,10
11726,aiart, AI,10
8035, mormookiee, redbubble,10
6874, generativeart, AiArtSociety,10
3773, aiartcommunity, aiイラスト,10
8032, mormookiee, nft,10
8030, mormookiee, midjourney,10
5724, cyberbeauties, novelai,10
12808,stablediffusion, AIArtworks,10
12806,stablediffusion, AIArtistCommunity,10
12805,stablediffusion, AIArt,10
12804,stablediffusion, AI,10
718, AIart, novelai,10
3898, aiartcommunity, novelai,10
5781, dalle, ai,10
475, AIArtworks, stablediffusionart,10
3625, aiart, redbubble,10
316, AIArtwork, AIartists,10
3045, WaifuDiffusion, anythingv3,10
8470, novelai, aiart,10
8472, novelai, aiartworks,10
9376, stablediffusion, WaifuDiffusion,10
11805,aiart, midjourney,10
12392,generativeart, stablediffusion,10
8473, novelai, aiイラスト,10
13035,stablediffusion, novelai,10
10725,AIArtworks, aiartcommunity,10
12955,stablediffusion, deforum,10
8474, novelai, anythingv3,10
2642, StableDiffusion, AI,10
3399, aiart, aiイラスト,10
8476, novelai, digitalart,10
5904, dalle2, mormookiee,10
4191, aiartworks, anythingv3,10
8388, nightcafe, aiart,10
10219, waifu, novelai,10
12906,stablediffusion, aiイラスト,10
11810,aiart, neuralnetwork,10
1036, AiArtSociety, AIArtistCommunity,10
8471, novelai, aiartcommunity,10
13026,stablediffusion, mormookiee,10
5912, dalle2, redbubble,10
8408, nightcafe, neuralnetwork,10
8391, nightcafe, artificialintelligence,10
8398, nightcafe, generativeart,10
8238, nft, stablediffusion,10
6097, digitalart, AI,10
7528, midjourney, AIart,10
6229, digitalart, neuralnetwork,10
12869,stablediffusion, WaifuDiffusion,10
11765,aiart, art,10
11799,aiart, generativeart,10
3249, ai, neuralnetwork,10
3705, aiartcommunity, AIart,10
11890,aiartcommunity, stablediffusion,10
10736,AIArtworks, nightcafe,10
9666, stablediffusion, novelai,10
9653, stablediffusion, neuralnetwork,10
3464, aiart, conceptart,10
5773, dadjokes, redbubble,9
9049, silly, dadjokes,9
9059, silly, humor,9
10771,AIart, AiArtSociety,9
9050, silly, dalle2,9
9055, silly, funny,9
7364, jokes, redbubble,9
5762, dadjokes, humor,9
3037, WaifuDiffusion, Oppai,9
5771, dadjokes, puns,9
9065, silly, mormookiee,9
11665,ai, midjourney,9
9070, silly, redbubble,9
5754, dadjokes, dalle2,9
10734,AIArtworks, fantasy,9
12951,stablediffusion, dadjokes,9
10738,AIArtworks, portrait,9
8747, portrait, nightcafe,9
5763, dadjokes, jokes,9
9066, silly, nft,9
1080, AiArtSociety, stablediffusionart,9
5766, dadjokes, midjourney,9
7360, jokes, mormookiee,9
5768, dadjokes, mormookiee,9
3043, WaifuDiffusion, aiartcommunity,9
9063, silly, midjourney,9
5847, dalle2, aiartwork,9
7348, jokes, dalle2,9
5843, dalle2, ai,9
7358, jokes, midjourney,9
9060, silly, jokes,9
372, AIArtwork, art,9
5769, dadjokes, nft,9
9068, silly, puns,9
3869, aiartcommunity, humor,9
3474, aiart, dadjokes,9
8824, puns, dalle2,9
8842, puns, redbubble,9
6687, fantasy, portrait,9
6686, fantasy, nightcafe,9
6682, fantasy, digitalart,9
3859, aiartcommunity, funny,9
3992, aiartist, aiartcommunity,9
621, AIart, NFTs,9
8838, puns, mormookiee,9
9856, stablediffusionart, WaifuDiffusion,9
3819, aiartcommunity, dadjokes,9
13071,stablediffusion, silly,9
7067, humor, dalle2,9
7075, humor, jokes,9
3025, WaifuDiffusion, AIart,9
8839, puns, nft,9
3915, aiartcommunity, silly,9
1131, AiLust, TheBeastsofAI,9
6802, funny, mormookiee,9
3872, aiartcommunity, jokes,9
6807, funny, redbubble,9
6805, funny, puns,9
8836, puns, midjourney,9
6803, funny, nft,9
8833, puns, jokes,9
6800, funny, midjourney,9
3905, aiartcommunity, puns,9
6797, funny, jokes,9
6796, funny, humor,9
6788, funny, dalle2,9
8832, puns, humor,9
6787, funny, dadjokes,9
9691, stablediffusion, portrait,9
7080, humor, mormookiee,9
7078, humor, midjourney,9
13053,stablediffusion, puns,9
12995,stablediffusion, humor,9
11729,aiart, AIArtworks,9
13003,stablediffusion, jokes,9
3635, aiart, silly,9
3617, aiart, puns,9
5602, conceptart, stablediffusion,9
299, AIArtistCommunity, AIArtwork,9
3557, aiart, jokes,9
11747,aiart, Stablediffusion,9
3541, aiart, humor,9
3527, aiart, funny,9
12981,stablediffusion, funny,9
6103, digitalart, AIart,9
6100, digitalart, AIArtistCommunity,9
3023, WaifuDiffusion, AIArtistCommunity,9
7081, humor, nft,9
3708, aiartcommunity, AiArtSociety,9
451, AIArtworks, aiartcommunity,9
71, AI, AiArtSociety,9
13019,stablediffusion, midjourneyart,9
12026,art, stablediffusion,9
7361, jokes, nft,9
7084, humor, redbubble,9
3243, ai, midjourneyart,9
11751,aiart, aiartbomb,8
11827,aiart, starryaifeatured,8
1747, Ganzir, AIAssistedArt,8
1746, Ganzir, AIArt,8
1748, Ganzir, Afterlife,8
12612,midjourney, aiart,8
381, AIArtwork, digitalart,8
59, AI, AIArt,8
11758,aiart, aiartworld,8
1749, Ganzir, DarkArts,8
12910,stablediffusion, animation,8
1750, Ganzir, DigitalArt,8
11730,aiart, AIartists,8
3595, aiart, nightcafestudio,8
1672, EreshkigalsPlace, WomboDream,8
11207,EpicOfGilgamesh, PalaceOfIrkalla,8
11213,EpicOfGilgamesh, WomboDream,8
11212,EpicOfGilgamesh, WeirdArt,8
11211,EpicOfGilgamesh, Watercolor,8
13261,waifudiffusion, waifu,8
11210,EpicOfGilgamesh, SumerianAfterlife,8
11209,EpicOfGilgamesh, Sumer,8
11208,EpicOfGilgamesh, StableDiffusion,8
11206,EpicOfGilgamesh, Mythology,8
11197,EpicOfGilgamesh, AIArt,8
11205,EpicOfGilgamesh, HorrorArt,8
11204,EpicOfGilgamesh, Horror,8
3696, aiartbomb, aiartworld,8
11202,EpicOfGilgamesh, EreshkigalsPlace,8
11201,EpicOfGilgamesh, DigitalArt,8
11200,EpicOfGilgamesh, DarkArts,8
11199,EpicOfGilgamesh, Afterlife,8
3712, aiartcommunity, ArtificialIntelligence,8
3756, aiartcommunity, aiartbomb,8
4181, aiartwork, stablediffusionart,8
3764, aiartcommunity, aiartworld,8
210, AIArt, AIart,8
235, AIArt, WaifuDiffusion,8
237, AIArt, WomboDream,8
12732,protogen, AIart,8
12734,protogen, AiArtSociety,8
1448, ChatGPT, stablediffusion,8
3769, aiartcommunity, aiia,8
3766, aiartcommunity, aigenerated,8
1545, DarkArts, AIArt,8
1546, DarkArts, AIAssistedArt,8
4158, aiartwork, imaginator,8
1547, DarkArts, DigitalArt,8
4164, aiartwork, midjourney,8
1548, DarkArts, StableDiffusion,8
1549, DarkArts, WomboDream,8
11198,EpicOfGilgamesh, AIAssistedArt,8
13259,waifudiffusion, stablediffusion,8
10628,AI, StableDiffusion,8
1664, EreshkigalsPlace, Horror,8
348, AIArtwork, TheBeastsofAI,8
355, AIArtwork, aiartbomb,8
1660, EreshkigalsPlace, AIAssistedArt,8
360, AIArtwork, aiartworld,8
1661, EreshkigalsPlace, Afterlife,8
1662, EreshkigalsPlace, DarkArts,8
1663, EreshkigalsPlace, DigitalArt,8
5093, artist, stablediffusion,8
1582, DigitalArt, AIArt,8
1665, EreshkigalsPlace, HorrorArt,8
1666, EreshkigalsPlace, Mythology,8
1667, EreshkigalsPlace, StableDiffusion,8
1668, EreshkigalsPlace, Sumer,8
1669, EreshkigalsPlace, SumerianAfterlife,8
1670, EreshkigalsPlace, Watercolor,8
1671, EreshkigalsPlace, WeirdArt,8
1659, EreshkigalsPlace, AIArt,8
3434, aiart, artwork,8
3476, aiart, dalle,8
10813,AIart, midjourney,8
1583, DigitalArt, AIAssistedArt,8
1352, BobRoss, DigitalArt,8
1596, DigitalArt, WomboDream,8
13257,waifudiffusion, novelai,8
13255,waifudiffusion, cyberbeauties,8
13254,waifudiffusion, aiartcommunity,8
124, AI, aiartworld,8
120, AI, aiartbomb,8
13253,waifudiffusion, AIart,8
309, AIArtwork, AI,8
7893, midjourneyart, midjourneyartwork,8
3547, aiart, imaginator,8
3499, aiart, digitalpainting,8
4903, art, waifudiffusion,8
106, AI, NovelAI,8
1751, Ganzir, EreshkigalsPlace,8
11203,EpicOfGilgamesh, Ganzir,8
1752, Ganzir, Horror,8
2456, PalaceOfIrkalla, WomboDream,8
996, Afterlife, DarkArts,8
995, Afterlife, AIAssistedArt,8
994, Afterlife, AIArt,8
2452, PalaceOfIrkalla, Sumer,8
2453, PalaceOfIrkalla, SumerianAfterlife,8
2454, PalaceOfIrkalla, Watercolor,8
6288, digitalart, waifudiffusion,8
2455, PalaceOfIrkalla, WeirdArt,8
12200,dalle, aiart,8
3064, Watercolor, Horror,8
3026, WaifuDiffusion, AIイラスト,8
3021, WaifuDiffusion, AI,8
8478, nsfw_art, aiartcommunity,8
6111, digitalart, ArtificialIntelligence,8
2890, TheBeastsofAI, AIArtworks,8
2865, SumerianAfterlife, WomboDream,8
2864, SumerianAfterlife, WeirdArt,8
569, AIart, AIartists,8
997, Afterlife, DigitalArt,8
998, Afterlife, StableDiffusion,8
2451, PalaceOfIrkalla, StableDiffusion,8
2450, PalaceOfIrkalla, Mythology,8
9950, starryaifeatured, aiartcommunity,8
3062, Watercolor, DarkArts,8
3061, Watercolor, Afterlife,8
3060, Watercolor, AIAssistedArt,8
3059, Watercolor, AIArt,8
2442, PalaceOfIrkalla, AIArt,8
9951, starryaifeatured, aiartworld,8
2443, PalaceOfIrkalla, AIAssistedArt,8
2444, PalaceOfIrkalla, Afterlife,8
2445, PalaceOfIrkalla, DarkArts,8
1001, Afterlife, WomboDream,8
1898, HorrorArt, AIAssistedArt,8
999, Afterlife, SumerianAfterlife,8
2446, PalaceOfIrkalla, DigitalArt,8
2447, PalaceOfIrkalla, EreshkigalsPlace,8
2448, PalaceOfIrkalla, Horror,8
2449, PalaceOfIrkalla, HorrorArt,8
2863, SumerianAfterlife, StableDiffusion,8
9386, stablediffusion, aiartbomb,8
2862, SumerianAfterlife, DigitalArt,8
9405, stablediffusion, aigeneratedart,8
1888, Horror, DarkArts,8
1889, Horror, DigitalArt,8
2854, Sumer, DigitalArt,8
1891, Horror, Mythology,8
1904, HorrorArt, StableDiffusion,8
1892, Horror, StableDiffusion,8
1893, Horror, Sumer,8
1753, Ganzir, HorrorArt,8
1903, HorrorArt, Mythology,8
1902, HorrorArt, Horror,8
1901, HorrorArt, DigitalArt,8
1894, Horror, SumerianAfterlife,8
1895, Horror, WeirdArt,8
1900, HorrorArt, DarkArts,8
7182, imaginator, stablediffusionart,8
1899, HorrorArt, Afterlife,8
1896, Horror, WomboDream,8
1905, HorrorArt, Sumer,8
1906, HorrorArt, SumerianAfterlife,8
2861, SumerianAfterlife, DarkArts,8
1907, HorrorArt, WeirdArt,8
2860, SumerianAfterlife, AIAssistedArt,8
2859, SumerianAfterlife, AIArt,8
2858, Sumer, WomboDream,8
9396, stablediffusion, aiartworld,8
2857, Sumer, WeirdArt,8
2856, Sumer, SumerianAfterlife,8
2855, Sumer, StableDiffusion,8
1885, Horror, AIArt,8
7181, imaginator, stablediffusion,8
2850, Sumer, AIArt,8
1886, Horror, AIAssistedArt,8
2851, Sumer, AIAssistedArt,8
1887, Horror, Afterlife,8
2852, Sumer, Afterlife,8
2853, Sumer, DarkArts,8
9402, stablediffusion, aifantasyart,8
1908, HorrorArt, WomboDream,8
3063, Watercolor, DigitalArt,8
1000, Afterlife, WeirdArt,8
9949, starryaifeatured, aiartbomb,8
778, AIartists, aiartbomb,8
9820, stablediffusionart, AIArtworks,8
2132, Mythology, Sumer,8
2133, Mythology, SumerianAfterlife,8
450, AIArtworks, aiartbomb,8
452, AIArtworks, aiartworld,8
2134, Mythology, WeirdArt,8
2135, Mythology, WomboDream,8
12329,elves, stablediffusion,8
9948, starryaifeatured, AIartists,8
3088, WomboDream, StableDiffusion,8
12325,elves, aifantasyart,8
3087, WeirdArt, WomboDream,8
3086, WeirdArt, StableDiffusion,8
3085, WeirdArt, DigitalArt,8
480, AIAssistedArt, AIArt,8
2131, Mythology, StableDiffusion,8
2130, Mythology, DigitalArt,8
643, AIart, WaifuDiffusion,8
1759, Ganzir, Watercolor,8
1754, Ganzir, Mythology,8
1755, Ganzir, PalaceOfIrkalla,8
1756, Ganzir, StableDiffusion,8
9667, stablediffusion, nsfw_art,8
1757, Ganzir, Sumer,8
1758, Ganzir, SumerianAfterlife,8
719, AIart, nsfw_art,8
2129, Mythology, DarkArts,8
1760, Ganzir, WeirdArt,8
722, AIart, oppai,8
1761, Ganzir, WomboDream,8
2126, Mythology, AIArt,8
2127, Mythology, AIAssistedArt,8
2128, Mythology, Afterlife,8
481, AIAssistedArt, StableDiffusion,8
1897, HorrorArt, AIArt,8
3069, Watercolor, SumerianAfterlife,8
9886, stablediffusionart, digitalart,8
12205,dalle, stablediffusionart,8
12204,dalle, stablediffusion,8
3083, WeirdArt, AIAssistedArt,8
3082, WeirdArt, AIArt,8
12203,dalle, imaginator,8
12201,dalle, aiartwork,8
9945, starryaifeatured, AI,8
3071, Watercolor, WomboDream,8
9946, starryaifeatured, AIArtwork,8
3070, Watercolor, WeirdArt,8
3068, Watercolor, Sumer,8
5725, cyberbeauties, nsfw_art,8
3084, WeirdArt, DarkArts,8
2321, NovelAI, AIart,8
9859, stablediffusionart, ai,8
3065, Watercolor, HorrorArt,8
9947, starryaifeatured, AIArtworks,8
482, AIAssistedArt, WomboDream,8
781, AIartists, aiartworld,8
10220, waifu, nsfw_art,8
3066, Watercolor, Mythology,8
3067, Watercolor, StableDiffusion,8
919, AIイラスト, WaifuDiffusion,7
3853, aiartcommunity, fantasyart,7
907, AIイラスト, AiMusic,7
4121, aiartwork, aigenerated,7
12202,dalle, dalle2,7
6381, digitalartwork, digitalpainting,7
914, AIイラスト, NovelAI,7
646, AIart, ai,7
6346, digitalartist, stablediffusion,7
1354, BobRoss, landscape,7
8987, scifi, stablediffusion,7
12371,generativeart, aiartist,7
680, AIart, cyberpunk,7
9508, stablediffusion, dalle,7
3887, aiartcommunity, midjourneyartwork,7
3885, aiartcommunity, midjourneyart,7
4053, aiartist, midjourneyartwork,7
901, AIイラスト, AIart,7
9822, stablediffusionart, AIart,7
262, AIArt, stablediffusion,7
2644, StableDiffusion, AIArtwork,7
3761, aiartcommunity, aiartsociety,7
2654, StableDiffusion, AIアート,7
577, AIart, AiArtSociety,7
2660, StableDiffusion, AiMusic,7
11519,StableDiffusion, steampunk,7
4272, aifantasyart, characterart,7
4051, aiartist, midjourneyart,7
2764, StableDiffusion, mubert,7
264, AIArt, steampunk,7
12016,art, artist,7
12730,protogen, AIArtistCommunity,7
12326,elves, characterart,7
624, AIart, NovelAI,7
12014,art, aiart,7
2842, StableDiffusionWaifu, WaifuDiffusion,7
894, AIアート, AIイラスト,7
899, AIイラスト, AIArtworks,7
9474, stablediffusion, characterart,7
4022, aiartist, dalle,7
3817, aiartcommunity, cyberpunk,7
9851, stablediffusionart, StableDiffusionWaifu,7
11534,StableDiffusionArt, AIArt,7
6420, discodiffusion, stablediffusion,7
176, AI, steampunk,7
11539,StableDiffusionArt, StableDiffusion,7
11540,StableDiffusionArt, WaifuDiffusion,7
9835, stablediffusionart, ArtificialIntelligence,7
233, AIArt, StableDiffusionWaifu,7
8480, nsfw_art, novelai,7
8228, nft, nftcommunity,7
3098, WomenAndWaifuAI, WaifuDiffusion,7
349, AIArtwork, WaifuDiffusion,7
10889,AiArt, AIアート,7
3245, ai, midjourneyartwork,7
10861,AIイラスト, StableDiffusion,7
3144, ai, ai,7
11881,aiartcommunity, nftart,7
3109, abstractart, stablediffusion,7
1794, GenerativeArt, steampunk,7
3096, WomenAndWaifuAI, StableDiffusionWaifu,7
390, AIArtwork, generativeart,7
7629, midjourney, digitalpainting,7
3367, aiart, abstractart,7
10810,AIart, generativeart,7
8356, nftcommunity, stablediffusion,7
7679, midjourney, midjourneyartwork,7
3471, aiart, cyberpunk,7
5723, cyberbeauties, cyberpunk,7
10773,AIart, ArtificialIntelligence,7
3389, aiart, aigeneratedart,7
3393, aiart, aimfriende,7
8336, nftcollectors, stablediffusion,7
8329, nftcollectors, midjourney,7
346, AIArtwork, StableDiffusionWaifu,7
10269, waifudiffusion, waifu,7
3055, WaifuDiffusion, stablediffusion,7
10197, waifu, AIイラスト,7
10205, waifu, WaifuDiffusion,7
5921, dalle2, stablediffusionart,7
10214, waifu, cyberpunk,7
5890, dalle2, imaginator,7
496, AIGenerated, steampunk,7
113, AI, StableDiffusion,7
1783, GenerativeAI, steampunk,7
1054, AiArtSociety, aiartcommunity,7
10892,AiArt, AiMusic,7
3578, aiart, midjourneyart,7
8281, nftart, midjourney,7
944, AIイラスト, oppai,7
941, AIイラスト, mubert,7
6159, digitalart, conceptart,7
6169, digitalart, dalle,7
6182, digitalart, digitalartist,7
4752, anythingv3, AIイラスト,7
10894,AiArt, mubert,7
3179, ai, artwork,7
129, AI, anythingv3,7
11080,CosmicAngelAIChallenge, AIイラスト,7
5577, conceptart, abstractart,7
1147, AiMusic, mubert,7
6185, digitalart, digitalpainting,7
11844,aiartcommunity, NFTCommunity,6
8551, oppai, waifudiffusion,6
8352, nftcommunity, nftartist,6
12389,generativeart, psyart,6
8347, nftcommunity, digitalgenerated,6
8345, nftcommunity, cryptoart,6
8341, nftcommunity, aigenerated,6
12391,generativeart, spiritualart,6
2426, Oppai, stablediffusion,6
8335, nftcollectors, scifi,6
12390,generativeart, scifi,6
8810, psyart, scifi,6
